# Vega spectrum from Kurucz models, resolution 500
# microns	erg/s/cm2/micron
6.56080	9.42980e+07
6.56737	9.39211e+07
6.57396	9.35566e+07
6.58055	9.31922e+07
6.58714	9.28278e+07
6.59375	9.24634e+07
6.60036	9.20989e+07
6.60698	9.17345e+07
6.61360	9.13701e+07
6.62023	9.10057e+07
6.62687	9.06412e+07
6.63351	9.02894e+07
6.64016	8.99375e+07
6.64682	8.95857e+07
6.65348	8.92338e+07
6.66015	8.88819e+07
6.66683	8.85301e+07
6.67351	8.81782e+07
6.68020	8.78389e+07
6.68690	8.74871e+07
6.69360	8.71226e+07
6.70031	8.67708e+07
6.70703	8.64189e+07
6.71375	8.60419e+07
6.72048	8.56775e+07
6.72722	8.52880e+07
6.73396	8.48733e+07
6.74071	8.44083e+07
6.74747	8.38303e+07
6.75424	8.30386e+07
6.76101	8.17945e+07
6.76779	8.02237e+07
6.77457	7.97085e+07
6.78136	8.05504e+07
6.78816	8.12667e+07
6.79496	8.14929e+07
6.80178	8.14552e+07
6.80860	8.12667e+07
6.81542	8.10280e+07
6.82225	8.07515e+07
6.82909	8.04625e+07
6.83594	8.01734e+07
6.84279	7.98844e+07
6.84965	7.95828e+07
6.85652	7.92812e+07
6.86339	7.89796e+07
6.87027	7.86780e+07
6.87716	7.83765e+07
6.88406	7.80749e+07
6.89096	7.77607e+07
6.89786	7.74591e+07
6.90478	7.71575e+07
6.91170	7.68434e+07
6.91863	7.65418e+07
6.92557	7.62276e+07
6.93251	7.59260e+07
6.93946	7.56119e+07
6.94642	7.52977e+07
6.95338	7.50087e+07
6.96035	7.47322e+07
6.96733	7.44557e+07
6.97431	7.41667e+07
6.98131	7.38903e+07
6.98830	7.36012e+07
6.99531	7.33122e+07
7.00232	7.30358e+07
7.00934	7.27467e+07
7.01637	7.24577e+07
7.02340	7.21687e+07
7.03044	7.18922e+07
7.03749	7.16032e+07
7.04455	7.13267e+07
7.05161	7.10377e+07
7.05868	7.07487e+07
7.06575	7.04596e+07
7.07284	7.01580e+07
7.07993	6.98690e+07
7.08703	6.95674e+07
7.09413	6.92910e+07
7.10124	6.90396e+07
7.10836	6.87883e+07
7.11549	6.85370e+07
7.12262	6.82857e+07
7.12976	6.80218e+07
7.13691	6.77579e+07
7.14406	6.74940e+07
7.15123	6.72301e+07
7.15840	6.69788e+07
7.16557	6.67149e+07
7.17276	6.64510e+07
7.17995	6.61871e+07
7.18714	6.59232e+07
7.19435	6.56719e+07
7.20156	6.54080e+07
7.20878	6.51441e+07
7.21601	6.48802e+07
7.22324	6.46163e+07
7.23048	6.43650e+07
7.23773	6.41011e+07
7.24499	6.38246e+07
7.25225	6.35481e+07
7.25952	6.32591e+07
7.26680	6.29701e+07
7.27408	6.27188e+07
7.28138	6.25051e+07
7.28868	6.22915e+07
7.29598	6.20779e+07
7.30330	6.18517e+07
7.31062	6.16255e+07
7.31795	6.13867e+07
7.32528	6.11480e+07
7.33263	6.09092e+07
7.33998	6.06704e+07
7.34734	6.04317e+07
7.35470	6.01929e+07
7.36208	5.99542e+07
7.36946	5.97154e+07
7.37684	5.94766e+07
7.38424	5.92253e+07
7.39164	5.89865e+07
7.39905	5.87352e+07
7.40647	5.84839e+07
7.41389	5.82200e+07
7.42133	5.79310e+07
7.42877	5.76042e+07
7.43621	5.72021e+07
7.44367	5.65487e+07
7.45113	5.52920e+07
7.45860	5.39977e+07
7.46608	5.43496e+07
7.47356	5.52041e+07
7.48105	5.52543e+07
7.48855	5.46134e+07
7.49606	5.32814e+07
7.50358	5.21253e+07
7.51110	5.25023e+07
7.51863	5.35202e+07
7.52617	5.40605e+07
7.53371	5.42239e+07
7.54126	5.42113e+07
7.54882	5.41234e+07
7.55639	5.39851e+07
7.56397	5.38092e+07
7.57155	5.36333e+07
7.57914	5.34448e+07
7.58674	5.32437e+07
7.59434	5.30552e+07
7.60196	5.28542e+07
7.60958	5.26531e+07
7.61721	5.24520e+07
7.62484	5.22384e+07
7.63249	5.20373e+07
7.64014	5.18363e+07
7.64780	5.16352e+07
7.65546	5.14342e+07
7.66314	5.12331e+07
7.67082	5.10320e+07
7.67851	5.08310e+07
7.68621	5.06299e+07
7.69391	5.04288e+07
7.70163	5.02278e+07
7.70935	5.00393e+07
7.71708	4.98257e+07
7.72481	4.96246e+07
7.73256	4.94235e+07
7.74031	4.92099e+07
7.74807	4.89963e+07
7.75584	4.87575e+07
7.76361	4.84936e+07
7.77140	4.81920e+07
7.77919	4.79281e+07
7.78698	4.77899e+07
7.79479	4.77019e+07
7.80261	4.76014e+07
7.81043	4.74632e+07
7.81826	4.73124e+07
7.82610	4.71365e+07
7.83394	4.69605e+07
7.84179	4.67846e+07
7.84966	4.66087e+07
7.85753	4.64327e+07
7.86540	4.62442e+07
7.87329	4.60683e+07
7.88118	4.58924e+07
7.88908	4.57165e+07
7.89699	4.55280e+07
7.90491	4.53520e+07
7.91283	4.51761e+07
7.92076	4.50002e+07
7.92871	4.48242e+07
7.93665	4.46483e+07
7.94461	4.44724e+07
7.95257	4.42965e+07
7.96055	4.41205e+07
7.96853	4.39446e+07
7.97652	4.37687e+07
7.98451	4.36053e+07
7.99252	4.34294e+07
8.00053	4.32660e+07
8.00855	4.31027e+07
8.01658	4.29267e+07
8.02462	4.27634e+07
8.03266	4.25874e+07
8.04071	4.24241e+07
8.04877	4.22607e+07
8.05684	4.20848e+07
8.06492	4.19214e+07
8.07300	4.17455e+07
8.08110	4.15821e+07
8.08920	4.14188e+07
8.09731	4.12428e+07
8.10543	4.10669e+07
8.11355	4.08784e+07
8.12169	4.06899e+07
8.12983	4.04637e+07
8.13798	4.01998e+07
8.14614	3.98731e+07
8.15430	3.96092e+07
8.16248	3.95464e+07
8.17066	3.95464e+07
8.17885	3.95087e+07
8.18705	3.94207e+07
8.19526	3.92950e+07
8.20347	3.91694e+07
8.21170	3.90186e+07
8.21993	3.88804e+07
8.22817	3.87296e+07
8.23642	3.85788e+07
8.24468	3.84280e+07
8.25294	3.82772e+07
8.26122	3.81389e+07
8.26950	3.79881e+07
8.27779	3.78373e+07
8.28609	3.76865e+07
8.29439	3.75358e+07
8.30271	3.73850e+07
8.31103	3.72467e+07
8.31936	3.70959e+07
8.32770	3.69451e+07
8.33605	3.68069e+07
8.34441	3.66561e+07
8.35277	3.65179e+07
8.36115	3.63671e+07
8.36953	3.62288e+07
8.37792	3.60781e+07
8.38632	3.59398e+07
8.39473	3.58016e+07
8.40314	3.56634e+07
8.41157	3.55126e+07
8.42000	3.53743e+07
8.42844	3.52361e+07
8.43689	3.50979e+07
8.44535	3.49596e+07
8.45381	3.48214e+07
8.46229	3.46832e+07
8.47077	3.45450e+07
8.47926	3.44067e+07
8.48776	3.42811e+07
8.49627	3.41428e+07
8.50479	3.40046e+07
8.51332	3.38664e+07
8.52185	3.37407e+07
8.53039	3.36025e+07
8.53895	3.34642e+07
8.54751	3.33386e+07
8.55608	3.32004e+07
8.56465	3.30747e+07
8.57324	3.29365e+07
8.58183	3.27982e+07
8.59044	3.26726e+07
8.59905	3.25343e+07
8.60767	3.23961e+07
8.61630	3.22453e+07
8.62494	3.20945e+07
8.63358	3.19186e+07
8.64224	3.16924e+07
8.65090	3.13908e+07
8.65958	3.10389e+07
8.66826	3.09007e+07
8.67695	3.09887e+07
8.68564	3.10389e+07
8.69435	3.10138e+07
8.70307	3.09384e+07
8.71179	3.08127e+07
8.72053	3.06745e+07
8.72927	3.04860e+07
8.73802	3.02096e+07
8.74678	2.97195e+07
8.75555	2.90534e+07
8.76433	2.89278e+07
8.77311	2.93550e+07
8.78191	2.96189e+07
8.79071	2.96692e+07
8.79952	2.96315e+07
8.80835	2.95561e+07
8.81718	2.94556e+07
8.82602	2.93550e+07
8.83486	2.92419e+07
8.84372	2.91288e+07
8.85259	2.90158e+07
8.86146	2.89027e+07
8.87035	2.87896e+07
8.87924	2.86765e+07
8.88814	2.85759e+07
8.89705	2.84628e+07
8.90597	2.83497e+07
8.91490	2.82366e+07
8.92383	2.81235e+07
8.93278	2.80230e+07
8.94173	2.79099e+07
8.95070	2.77968e+07
8.95967	2.76837e+07
8.96865	2.75832e+07
8.97765	2.74701e+07
8.98665	2.73570e+07
8.99565	2.72565e+07
9.00467	2.71434e+07
9.01370	2.70303e+07
9.02274	2.69297e+07
9.03178	2.68166e+07
9.04084	2.67161e+07
9.04990	2.66030e+07
9.05897	2.65025e+07
9.06805	2.64019e+07
9.07714	2.63014e+07
9.08624	2.62009e+07
9.09535	2.60878e+07
9.10447	2.59873e+07
9.11360	2.58867e+07
9.12273	2.57736e+07
9.13188	2.56731e+07
9.14104	2.55726e+07
9.15020	2.54720e+07
9.15937	2.53715e+07
9.16855	2.52710e+07
9.17774	2.51704e+07
9.18695	2.50699e+07
9.19616	2.49694e+07
9.20537	2.48688e+07
9.21460	2.47683e+07
9.22384	2.46678e+07
9.23309	2.45673e+07
9.24234	2.44667e+07
9.25161	2.43662e+07
9.26089	2.42782e+07
9.27017	2.41777e+07
9.27946	2.40897e+07
9.28876	2.39892e+07
9.29808	2.39012e+07
9.30740	2.38007e+07
9.31673	2.37002e+07
9.32607	2.35996e+07
9.33542	2.34991e+07
9.34478	2.33860e+07
9.35415	2.32604e+07
9.36352	2.30970e+07
9.37291	2.28708e+07
9.38231	2.25441e+07
9.39171	2.22927e+07
9.40113	2.23556e+07
9.41055	2.25064e+07
9.41999	2.25566e+07
9.42943	2.25315e+07
9.43888	2.24812e+07
9.44835	2.24184e+07
9.45782	2.23304e+07
9.46730	2.22550e+07
9.47679	2.21671e+07
9.48629	2.20791e+07
9.49580	2.19912e+07
9.50532	2.19032e+07
9.51485	2.18152e+07
9.52439	2.17273e+07
9.53394	2.16393e+07
9.54349	2.15639e+07
9.55306	2.14885e+07
9.56264	2.14005e+07
9.57222	2.13251e+07
9.58182	2.12372e+07
9.59143	2.11618e+07
9.60104	2.10738e+07
9.61067	2.09984e+07
9.62030	2.09104e+07
9.62995	2.08225e+07
9.63960	2.07471e+07
9.64926	2.06591e+07
9.65894	2.05837e+07
9.66862	2.04958e+07
9.67831	2.04204e+07
9.68801	2.03450e+07
9.69773	2.02570e+07
9.70745	2.01816e+07
9.71718	2.01062e+07
9.72692	2.00182e+07
9.73667	1.99428e+07
9.74643	1.98674e+07
9.75620	1.97795e+07
9.76599	1.97041e+07
9.77578	1.96287e+07
9.78558	1.95407e+07
9.79539	1.94653e+07
9.80521	1.93899e+07
9.81504	1.93019e+07
9.82488	1.92265e+07
9.83473	1.91386e+07
9.84459	1.90506e+07
9.85445	1.89752e+07
9.86433	1.89124e+07
9.87422	1.88496e+07
9.88412	1.87742e+07
9.89403	1.87113e+07
9.90395	1.86359e+07
9.91388	1.85605e+07
9.92382	1.84977e+07
9.93376	1.84223e+07
9.94372	1.83469e+07
9.95369	1.82715e+07
9.96367	1.82087e+07
9.97366	1.81333e+07
9.98366	1.80579e+07
9.99367	1.79950e+07
10.0037	1.79196e+07
10.0137	1.78568e+07
10.0238	1.77814e+07
10.0338	1.77060e+07
10.0439	1.76432e+07
10.0539	1.75678e+07
10.0640	1.75050e+07
10.0741	1.74296e+07
10.0842	1.73667e+07
10.0943	1.72913e+07
10.1044	1.72285e+07
10.1146	1.71531e+07
10.1247	1.70903e+07
10.1348	1.70274e+07
10.1450	1.69520e+07
10.1552	1.68892e+07
10.1654	1.68264e+07
10.1755	1.67510e+07
10.1857	1.66881e+07
10.1960	1.66127e+07
10.2062	1.65499e+07
10.2164	1.64745e+07
10.2267	1.64117e+07
10.2369	1.63363e+07
10.2472	1.62483e+07
10.2574	1.61729e+07
10.2677	1.61101e+07
10.2780	1.60598e+07
10.2883	1.60096e+07
10.2986	1.59593e+07
10.3090	1.58965e+07
10.3193	1.58462e+07
10.3296	1.57834e+07
10.3400	1.57205e+07
10.3504	1.56577e+07
10.3607	1.55949e+07
10.3711	1.55320e+07
10.3815	1.54692e+07
10.3919	1.54064e+07
10.4023	1.53435e+07
10.4128	1.52807e+07
10.4232	1.52179e+07
10.4337	1.51550e+07
10.4441	1.50922e+07
10.4546	1.50168e+07
10.4651	1.49163e+07
10.4756	1.48032e+07
10.4861	1.46147e+07
10.4966	1.43634e+07
10.5071	1.42628e+07
10.5176	1.43885e+07
10.5282	1.44890e+07
10.5387	1.45016e+07
10.5493	1.44765e+07
10.5599	1.44388e+07
10.5705	1.43885e+07
10.5811	1.43382e+07
10.5917	1.42880e+07
10.6023	1.42377e+07
10.6129	1.41749e+07
10.6236	1.41246e+07
10.6342	1.40743e+07
10.6449	1.40115e+07
10.6555	1.39612e+07
10.6662	1.38984e+07
10.6769	1.38481e+07
10.6876	1.37979e+07
10.6983	1.37350e+07
10.7091	1.36848e+07
10.7198	1.36345e+07
10.7305	1.35717e+07
10.7413	1.35214e+07
10.7521	1.34586e+07
10.7628	1.33958e+07
10.7736	1.33329e+07
10.7844	1.32575e+07
10.7952	1.31821e+07
10.8061	1.31193e+07
10.8169	1.30942e+07
10.8277	1.30690e+07
10.8386	1.30313e+07
10.8495	1.29811e+07
10.8603	1.29434e+07
10.8712	1.28931e+07
10.8821	1.28428e+07
10.8930	1.27926e+07
10.9040	1.27423e+07
10.9149	1.26920e+07
10.9258	1.26418e+07
10.9368	1.25915e+07
10.9477	1.25463e+07
10.9587	1.24960e+07
10.9697	1.24470e+07
10.9807	1.23980e+07
10.9917	1.23490e+07
11.0027	1.23000e+07
11.0138	1.22510e+07
11.0248	1.22019e+07
11.0359	1.21517e+07
11.0469	1.21014e+07
11.0580	1.20537e+07
11.0691	1.20059e+07
11.0802	1.19594e+07
11.0913	1.19117e+07
11.1024	1.18652e+07
11.1135	1.18187e+07
11.1247	1.17709e+07
11.1358	1.17244e+07
11.1470	1.16779e+07
11.1582	1.16314e+07
11.1693	1.15849e+07
11.1805	1.15384e+07
11.1918	1.14919e+07
11.2030	1.14442e+07
11.2142	1.13977e+07
11.2254	1.13499e+07
11.2367	1.13009e+07
11.2480	1.12494e+07
11.2592	1.11941e+07
11.2705	1.11263e+07
11.2818	1.10257e+07
11.2931	1.08360e+07
11.3045	1.05935e+07
11.3158	1.05922e+07
11.3271	1.07568e+07
11.3385	1.08297e+07
11.3499	1.08310e+07
11.3612	1.08058e+07
11.3726	1.07719e+07
11.3840	1.07342e+07
11.3954	1.06952e+07
11.4069	1.06538e+07
11.4183	1.06123e+07
11.4297	1.05708e+07
11.4412	1.05281e+07
11.4527	1.04854e+07
11.4642	1.04427e+07
11.4756	1.03974e+07
11.4872	1.03509e+07
11.4987	1.03007e+07
11.5102	1.02441e+07
11.5217	1.01725e+07
11.5333	1.00971e+07
11.5448	1.00556e+07
11.5564	1.00506e+07
11.5680	1.00430e+07
11.5796	1.00204e+07
11.5912	9.99026e+06
11.6028	9.95508e+06
11.6145	9.91989e+06
11.6261	9.88219e+06
11.6378	9.84450e+06
11.6494	9.80554e+06
11.6611	9.76784e+06
11.6728	9.72888e+06
11.6845	9.69118e+06
11.6962	9.65223e+06
11.7079	9.61453e+06
11.7197	9.57683e+06
11.7314	9.53788e+06
11.7432	9.50018e+06
11.7550	9.46248e+06
11.7667	9.42352e+06
11.7785	9.38582e+06
11.7903	9.34938e+06
11.8022	9.31168e+06
11.8140	9.27524e+06
11.8258	9.24005e+06
11.8377	9.20361e+06
11.8496	9.16717e+06
11.8614	9.13072e+06
11.8733	9.09554e+06
11.8852	9.05910e+06
11.8972	9.02391e+06
11.9091	8.98747e+06
11.9210	8.95228e+06
11.9330	8.91710e+06
11.9449	8.88191e+06
11.9569	8.84672e+06
11.9689	8.81154e+06
11.9809	8.77635e+06
11.9929	8.74242e+06
12.0049	8.70850e+06
12.0170	8.67457e+06
12.0290	8.63938e+06
12.0411	8.60545e+06
12.0531	8.57152e+06
12.0652	8.53634e+06
12.0773	8.50241e+06
12.0894	8.46848e+06
12.1015	8.43455e+06
12.1137	8.40062e+06
12.1258	8.36669e+06
12.1380	8.33150e+06
12.1501	8.29757e+06
12.1623	8.26490e+06
12.1745	8.23349e+06
12.1867	8.20081e+06
12.1989	8.16940e+06
12.2112	8.13672e+06
12.2234	8.10531e+06
12.2357	8.07264e+06
12.2479	8.04122e+06
12.2602	8.00855e+06
12.2725	7.97588e+06
12.2848	7.94320e+06
12.2971	7.90927e+06
12.3095	7.87534e+06
12.3218	7.84016e+06
12.3341	7.79995e+06
12.3465	7.74968e+06
12.3589	7.67805e+06
12.3713	7.55490e+06
12.3837	7.41793e+06
12.3961	7.42547e+06
12.4085	7.51343e+06
12.4210	7.54988e+06
12.4334	7.54736e+06
12.4459	7.52977e+06
12.4584	7.50589e+06
12.4708	7.47825e+06
12.4833	7.45060e+06
12.4959	7.42044e+06
12.5084	7.39028e+06
12.5209	7.35761e+06
12.5335	7.32242e+06
12.5460	7.28221e+06
12.5586	7.22943e+06
12.5712	7.15780e+06
12.5838	7.08618e+06
12.5964	7.07361e+06
12.6091	7.09372e+06
12.6217	7.09749e+06
12.6343	7.08618e+06
12.6470	7.06733e+06
12.6597	7.04471e+06
12.6724	7.01958e+06
12.6851	6.99319e+06
12.6978	6.96680e+06
12.7105	6.94041e+06
12.7233	6.91402e+06
12.7360	6.88637e+06
12.7488	6.85998e+06
12.7616	6.83234e+06
12.7744	6.80595e+06
12.7872	6.77830e+06
12.8000	6.75191e+06
12.8128	6.72552e+06
12.8257	6.69913e+06
12.8385	6.67274e+06
12.8514	6.64635e+06
12.8643	6.61996e+06
12.8772	6.59358e+06
12.8901	6.56718e+06
12.9030	6.54080e+06
12.9160	6.51566e+06
12.9289	6.48927e+06
12.9419	6.46414e+06
12.9548	6.43775e+06
12.9678	6.41262e+06
12.9808	6.38749e+06
12.9938	6.36235e+06
13.0069	6.33722e+06
13.0199	6.31083e+06
13.0330	6.28696e+06
13.0460	6.26182e+06
13.0591	6.23669e+06
13.0722	6.21156e+06
13.0853	6.18642e+06
13.0984	6.16255e+06
13.1115	6.13742e+06
13.1247	6.11103e+06
13.1378	6.08464e+06
13.1510	6.05950e+06
13.1642	6.03311e+06
13.1774	6.00673e+06
13.1906	5.98159e+06
13.2038	5.96023e+06
13.2171	5.93887e+06
13.2303	5.91750e+06
13.2436	5.89488e+06
13.2569	5.87226e+06
13.2702	5.84965e+06
13.2835	5.82703e+06
13.2968	5.80441e+06
13.3101	5.78179e+06
13.3234	5.75917e+06
13.3368	5.73655e+06
13.3502	5.71393e+06
13.3636	5.69131e+06
13.3770	5.66869e+06
13.3904	5.64607e+06
13.4038	5.62345e+06
13.4172	5.60083e+06
13.4307	5.57947e+06
13.4441	5.55685e+06
13.4576	5.53423e+06
13.4711	5.51287e+06
13.4846	5.49150e+06
13.4981	5.46888e+06
13.5117	5.44752e+06
13.5252	5.42616e+06
13.5388	5.40480e+06
13.5523	5.38343e+06
13.5659	5.36207e+06
13.5795	5.34071e+06
13.5931	5.31934e+06
13.6068	5.29798e+06
13.6204	5.27662e+06
13.6341	5.25526e+06
13.6477	5.23515e+06
13.6614	5.21379e+06
13.6751	5.19368e+06
13.6888	5.17232e+06
13.7025	5.15221e+06
13.7163	5.13211e+06
13.7300	5.11074e+06
13.7438	5.09064e+06
13.7576	5.07053e+06
13.7714	5.05042e+06
13.7852	5.03032e+06
13.7990	5.01021e+06
13.8128	4.99011e+06
13.8267	4.97000e+06
13.8405	4.94989e+06
13.8544	4.92979e+06
13.8683	4.90968e+06
13.8822	4.88958e+06
13.8961	4.86821e+06
13.9100	4.84559e+06
13.9240	4.82297e+06
13.9379	4.80035e+06
13.9519	4.78150e+06
13.9659	4.76642e+06
13.9799	4.75134e+06
13.9939	4.73501e+06
14.0080	4.71742e+06
14.0220	4.69982e+06
14.0361	4.68097e+06
14.0501	4.66212e+06
14.0642	4.64327e+06
14.0783	4.62442e+06
14.0924	4.60432e+06
14.1065	4.58421e+06
14.1207	4.56159e+06
14.1348	4.53520e+06
14.1490	4.49876e+06
14.1632	4.44473e+06
14.1774	4.38315e+06
14.1916	4.37310e+06
14.2058	4.40200e+06
14.2201	4.41582e+06
14.2343	4.41331e+06
14.2486	4.40200e+06
14.2629	4.38818e+06
14.2772	4.37310e+06
14.2915	4.35676e+06
14.3058	4.34042e+06
14.3202	4.32283e+06
14.3345	4.30650e+06
14.3489	4.29016e+06
14.3633	4.27257e+06
14.3777	4.25623e+06
14.3921	4.23989e+06
14.4065	4.22230e+06
14.4210	4.20596e+06
14.4354	4.18963e+06
14.4499	4.17329e+06
14.4644	4.15570e+06
14.4789	4.13936e+06
14.4934	4.12303e+06
14.5079	4.10669e+06
14.5225	4.09035e+06
14.5370	4.07402e+06
14.5516	4.05768e+06
14.5662	4.04260e+06
14.5808	4.02627e+06
14.5954	4.00993e+06
14.6100	3.99359e+06
14.6247	3.97851e+06
14.6394	3.96218e+06
14.6540	3.94584e+06
14.6687	3.93076e+06
14.6834	3.91442e+06
14.6981	3.89934e+06
14.7129	3.88301e+06
14.7276	3.86793e+06
14.7424	3.85285e+06
14.7572	3.83777e+06
14.7720	3.82269e+06
14.7868	3.80761e+06
14.8016	3.79253e+06
14.8164	3.77619e+06
14.8313	3.76111e+06
14.8462	3.74604e+06
14.8610	3.73096e+06
14.8759	3.71588e+06
14.8909	3.69954e+06
14.9058	3.68320e+06
14.9207	3.66561e+06
14.9357	3.64676e+06
14.9507	3.62540e+06
14.9656	3.60906e+06
14.9806	3.59901e+06
14.9957	3.59147e+06
15.0107	3.58142e+06
15.0257	3.56885e+06
15.0408	3.55628e+06
15.0559	3.54246e+06
15.0710	3.52864e+06
15.0861	3.51481e+06
15.1012	3.50099e+06
15.1164	3.48717e+06
15.1315	3.47334e+06
15.1467	3.45952e+06
15.1619	3.44570e+06
15.1771	3.43188e+06
15.1923	3.41805e+06
15.2075	3.40423e+06
15.2228	3.39041e+06
15.2380	3.37784e+06
15.2533	3.36402e+06
15.2686	3.35145e+06
15.2839	3.33763e+06
15.2992	3.32506e+06
15.3145	3.31124e+06
15.3299	3.29867e+06
15.3453	3.28611e+06
15.3607	3.27228e+06
15.3760	3.25972e+06
15.3915	3.24715e+06
15.4069	3.23333e+06
15.4223	3.22076e+06
15.4378	3.20694e+06
15.4533	3.19437e+06
15.4688	3.18181e+06
15.4843	3.16924e+06
15.4998	3.15667e+06
15.5153	3.14411e+06
15.5309	3.13154e+06
15.5465	3.11897e+06
15.5620	3.10641e+06
15.5776	3.09510e+06
15.5933	3.08253e+06
15.6089	3.06996e+06
15.6245	3.05740e+06
15.6402	3.04609e+06
15.6559	3.03352e+06
15.6716	3.02096e+06
15.6873	3.00965e+06
15.7030	2.99708e+06
15.7188	2.98577e+06
15.7345	2.97320e+06
15.7503	2.96189e+06
15.7661	2.94933e+06
15.7819	2.93676e+06
15.7977	2.92545e+06
15.8135	2.91288e+06
15.8294	2.90158e+06
15.8453	2.89027e+06
15.8612	2.87896e+06
15.8771	2.86890e+06
15.8930	2.85759e+06
15.9089	2.84628e+06
15.9249	2.83497e+06
15.9408	2.82366e+06
15.9568	2.81235e+06
15.9728	2.80104e+06
15.9888	2.78973e+06
16.0048	2.77842e+06
16.0209	2.76712e+06
16.0369	2.75581e+06
16.0530	2.74575e+06
16.0691	2.73444e+06
16.0852	2.72313e+06
16.1013	2.71182e+06
16.1175	2.69926e+06
16.1336	2.68669e+06
16.1498	2.67287e+06
16.1660	2.65276e+06
16.1822	2.61758e+06
16.1984	2.56228e+06
16.2147	2.54218e+06
16.2309	2.57485e+06
16.2472	2.59621e+06
16.2635	2.59747e+06
16.2798	2.59119e+06
16.2961	2.58239e+06
16.3125	2.57234e+06
16.3288	2.56228e+06
16.3452	2.55097e+06
16.3616	2.53841e+06
16.3780	2.52333e+06
16.3944	2.50448e+06
16.4108	2.48688e+06
16.4273	2.48312e+06
16.4437	2.48186e+06
16.4602	2.47809e+06
16.4767	2.47055e+06
16.4932	2.46301e+06
16.5098	2.45421e+06
16.5263	2.44416e+06
16.5429	2.43411e+06
16.5595	2.42405e+06
16.5761	2.41400e+06
16.5927	2.40395e+06
16.6093	2.39515e+06
16.6260	2.38635e+06
16.6427	2.37630e+06
16.6593	2.36750e+06
16.6760	2.35871e+06
16.6928	2.34991e+06
16.7095	2.33986e+06
16.7262	2.33106e+06
16.7430	2.32101e+06
16.7598	2.31096e+06
16.7766	2.30216e+06
16.7934	2.29085e+06
16.8103	2.27954e+06
16.8271	2.26572e+06
16.8440	2.24561e+06
16.8609	2.21168e+06
16.8778	2.17901e+06
16.8947	2.18404e+06
16.9116	2.20414e+06
16.9286	2.21042e+06
16.9455	2.20665e+06
16.9625	2.20163e+06
16.9795	2.19409e+06
16.9966	2.18655e+06
17.0136	2.17775e+06
17.0307	2.16896e+06
17.0477	2.16142e+06
17.0648	2.15262e+06
17.0819	2.14382e+06
17.0991	2.13503e+06
17.1162	2.12749e+06
17.1334	2.11869e+06
17.1505	2.10989e+06
17.1677	2.10235e+06
17.1849	2.09356e+06
17.2022	2.08476e+06
17.2194	2.07722e+06
17.2367	2.06842e+06
17.2539	2.06088e+06
17.2712	2.05209e+06
17.2886	2.04455e+06
17.3059	2.03575e+06
17.3232	2.02821e+06
17.3406	2.01942e+06
17.3580	2.01188e+06
17.3754	2.00434e+06
17.3928	1.99554e+06
17.4102	1.98800e+06
17.4277	1.97920e+06
17.4452	1.97166e+06
17.4627	1.96412e+06
17.4802	1.95533e+06
17.4977	1.94779e+06
17.5152	1.94025e+06
17.5328	1.93145e+06
17.5504	1.92391e+06
17.5680	1.91511e+06
17.5856	1.90632e+06
17.6032	1.89752e+06
17.6209	1.89124e+06
17.6385	1.88496e+06
17.6562	1.87742e+06
17.6739	1.87113e+06
17.6916	1.86359e+06
17.7094	1.85731e+06
17.7271	1.84977e+06
17.7449	1.84223e+06
17.7627	1.83595e+06
17.7805	1.82841e+06
17.7983	1.82087e+06
17.8161	1.81333e+06
17.8340	1.80704e+06
17.8519	1.79950e+06
17.8698	1.79196e+06
17.8877	1.78442e+06
17.9056	1.77814e+06
17.9236	1.77060e+06
17.9415	1.76306e+06
17.9595	1.75678e+06
17.9775	1.74924e+06
17.9956	1.74296e+06
18.0136	1.73542e+06
18.0317	1.72913e+06
18.0497	1.72159e+06
18.0678	1.71531e+06
18.0859	1.70777e+06
18.1041	1.70149e+06
18.1222	1.69520e+06
18.1404	1.68766e+06
18.1586	1.68138e+06
18.1768	1.67510e+06
18.1950	1.66756e+06
18.2132	1.66127e+06
18.2315	1.65499e+06
18.2498	1.64745e+06
18.2681	1.64117e+06
18.2864	1.63488e+06
18.3047	1.62860e+06
18.3231	1.62232e+06
18.3414	1.61478e+06
18.3598	1.60850e+06
18.3782	1.60221e+06
18.3967	1.59593e+06
18.4151	1.58965e+06
18.4336	1.58336e+06
18.4520	1.57708e+06
18.4705	1.57080e+06
18.4891	1.56326e+06
18.5076	1.55697e+06
18.5261	1.54943e+06
18.5447	1.54189e+06
18.5633	1.53310e+06
18.5819	1.52053e+06
18.6005	1.50294e+06
18.6192	1.49288e+06
18.6379	1.49540e+06
18.6565	1.49917e+06
18.6752	1.49791e+06
18.6940	1.49414e+06
18.7127	1.48912e+06
18.7315	1.48409e+06
18.7502	1.47781e+06
18.7690	1.47278e+06
18.7879	1.46650e+06
18.8067	1.46147e+06
18.8255	1.45519e+06
18.8444	1.44890e+06
18.8633	1.44388e+06
18.8822	1.43759e+06
18.9012	1.43131e+06
18.9201	1.42503e+06
18.9391	1.41749e+06
18.9581	1.40995e+06
18.9771	1.40241e+06
18.9961	1.39612e+06
19.0151	1.38733e+06
19.0342	1.36848e+06
19.0533	1.33706e+06
19.0724	1.33455e+06
19.0915	1.35465e+06
19.1106	1.36345e+06
19.1298	1.36219e+06
19.1490	1.35842e+06
19.1682	1.35340e+06
19.1874	1.34837e+06
19.2066	1.34334e+06
19.2259	1.33832e+06
